"ano","rubrica","rubrica_id","importe_miles_eur","importe_millones_eur","unidad_original","estado_dato","tipo_columna_fuente","tramo_fuente","fuente","url_fuente","notas"
"2002","Operaciones no financieras","operaciones_no_financieras","79932311,22","79932,31122","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2002","1995-2002","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2002","Pasivos financieros","pasivos_financieros","1199,4","1,1994","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2002","1995-2002","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2002","Tasas y otros ingresos","tasas_y_otros_ingresos","886933,86","886,93386","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2002","1995-2002","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2002","T O T A L E S","total_ingresos","80012925,33","80012,92533","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2002","1995-2002","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2002","Transferencias corrientes","transferencias_corrientes","7701013,19","7701,01319","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2002","1995-2002","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2002","Transferencias de capital","transferencias_de_capital","185731,44","185,73144","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2002","1995-2002","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2003","Activos financieros","activos_financieros","144424,24","144,42424","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2003","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2003","Cotizaciones sociales","cotizaciones_sociales","76159186,94","76159,18694","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2003","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2003","Enajenación de inversiones reales","enajenacion_inversiones_reales","4897,39","4,89739","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2003","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2003","Ingresos patrimoniales","ingresos_patrimoniales","685765,23","685,76523","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2003","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2003","Operaciones corrientes","operaciones_corrientes","82051526,15","82051,52615","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2003","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2003","Operaciones de capital","operaciones_de_capital","69667,72","69,66772","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2003","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2003","Operaciones financieras","operaciones_financieras","145277,24","145,27724","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2003","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2003","Operaciones no financieras","operaciones_no_financieras","82121193,87","82121,19387","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2003","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2003","Pasivos financieros","pasivos_financieros","853","0,853","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2003","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2003","Tasas y otros ingresos","tasas_y_otros_ingresos","939448,95","939,44895","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2003","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2003","T O T A L E S","total_ingresos","82266471,11","82266,47111","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2003","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2003","Transferencias corrientes","transferencias_corrientes","4267125,03","4267,12503","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2003","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2003","Transferencias de capital","transferencias_de_capital","64770,33","64,77033","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2003","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2004","Activos financieros","activos_financieros","38170,38","38,17038","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2004  ","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2004","Cotizaciones sociales","cotizaciones_sociales","81600084,61","81600,08461","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2004  ","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2004","Enajenación de inversiones reales","enajenacion_inversiones_reales","57496,45","57,49645","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2004  ","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2004","Ingresos patrimoniales","ingresos_patrimoniales","884723,38","884,72338","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2004  ","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2004","Operaciones corrientes","operaciones_corrientes","88102903,4","88102,9034","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2004  ","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2004","Operaciones de capital","operaciones_de_capital","143187,49","143,18749","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2004  ","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2004","Operaciones financieras","operaciones_financieras","38171,03","38,17103","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2004  ","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2004","Operaciones no financieras","operaciones_no_financieras","88246090,89","88246,09089","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2004  ","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2004","Pasivos financieros","pasivos_financieros","0,65","0,00065","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2004  ","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2004","Tasas y otros ingresos","tasas_y_otros_ingresos","1000011,16","1000,01116","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2004  ","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2004","T O T A L E S","total_ingresos","88284261,92","88284,26192","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2004  ","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2004","Transferencias corrientes","transferencias_corrientes","4618084,25","4618,08425","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2004  ","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2004","Transferencias de capital","transferencias_de_capital","85691,04","85,69104","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2004  ","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2005","Activos financieros","activos_financieros","163117,21","163,11721","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2005  ","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2005","Cotizaciones sociales","cotizaciones_sociales","87906835,79","87906,83579","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2005  ","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2005","Enajenación de inversiones reales","enajenacion_inversiones_reales","74802,35","74,80235","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2005  ","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2005","Ingresos patrimoniales","ingresos_patrimoniales","1176179,54","1176,17954","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2005  ","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2005","Operaciones corrientes","operaciones_corrientes","94957612,12","94957,61212","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2005  ","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2005","Operaciones de capital","operaciones_de_capital","147441,28","147,44128","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2005  ","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2005","Operaciones financieras","operaciones_financieras","163117,21","163,11721","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2005  ","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2005","Operaciones no financieras","operaciones_no_financieras","95105053,4","95105,0534","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2005  ","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2005","Pasivos financieros","pasivos_financieros","0","0","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2005  ","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2005","Tasas y otros ingresos","tasas_y_otros_ingresos","978873,42","978,87342","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2005  ","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2005","T O T A L E S","total_ingresos","95268170,61","95268,17061","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2005  ","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2005","Transferencias corrientes","transferencias_corrientes","4895723,37","4895,72337","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2005  ","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2005","Transferencias de capital","transferencias_de_capital","72638,93","72,63893","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2005  ","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2006","Activos financieros","activos_financieros","399987,67","399,98767","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2006","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2006","Cotizaciones sociales","cotizaciones_sociales","95401948,05","95401,94805","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2006","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2006","Enajenación de inversiones reales","enajenacion_inversiones_reales","34875,48","34,87548","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2006","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2006","Ingresos patrimoniales","ingresos_patrimoniales","1633318,94","1633,31894","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2006","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2006","Operaciones corrientes","operaciones_corrientes","103355879,95","103355,87995","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2006","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2006","Operaciones de capital","operaciones_de_capital","121329,89","121,32989","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2006","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2006","Operaciones financieras","operaciones_financieras","399987,67","399,98767","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2006","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2006","Operaciones no financieras","operaciones_no_financieras","103477209,84","103477,20984","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2006","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2006","Pasivos financieros","pasivos_financieros","0","0","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2006","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2006","Tasas y otros ingresos","tasas_y_otros_ingresos","1007154,15","1007,15415","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2006","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2006","T O T A L E S","total_ingresos","103877197,51","103877,19751","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2006","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2006","Transferencias corrientes","transferencias_corrientes","5313458,81","5313,45881","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2006","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2006","Transferencias de capital","transferencias_de_capital","86454,41","86,45441","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2006","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
"2007","Activos financieros","activos_financieros","160497,93","160,49793","miles de euros","observado","LIQUIDACIÓN CONSOLIDADA 2007","2003-2010","Seguridad Social, Presupuesto aprobado, Cuadro 4 ingresos por rubricas economicas","https://www.seg-social.es/wps/portal/wss/internet/EstadisticasPresupuestosEstudios/Estadisticas/EST66/EST67?changeLanguage=es","Serie historica homologada a la estructura presupuestaria de 2023. 2025P es presupuesto prorrogado/prevision, no liquidacion observada."
